"activitylabel" "subject" "tBodyAcc-mean()-X_mean" "tBodyAcc-mean()-Y_mean" "tBodyAcc-mean()-Z_mean" "tBodyAcc-std()-X_mean" "tBodyAcc-std()-Y_mean" "tBodyAcc-std()-Z_mean" "tGravityAcc-mean()-X_mean" "tGravityAcc-mean()-Y_mean" "tGravityAcc-mean()-Z_mean" "tGravityAcc-std()-X_mean" "tGravityAcc-std()-Y_mean" "tGravityAcc-std()-Z_mean" "tBodyAccJerk-mean()-X_mean" "tBodyAccJerk-mean()-Y_mean" "tBodyAccJerk-mean()-Z_mean" "tBodyAccJerk-std()-X_mean" "tBodyAccJerk-std()-Y_mean" "tBodyAccJerk-std()-Z_mean" "tBodyGyro-mean()-X_mean" "tBodyGyro-mean()-Y_mean" "tBodyGyro-mean()-Z_mean" "tBodyGyro-std()-X_mean" "tBodyGyro-std()-Y_mean" "tBodyGyro-std()-Z_mean" "tBodyGyroJerk-mean()-X_mean" "tBodyGyroJerk-mean()-Y_mean" "tBodyGyroJerk-mean()-Z_mean" "tBodyGyroJerk-std()-X_mean" "tBodyGyroJerk-std()-Y_mean" "tBodyGyroJerk-std()-Z_mean" "tBodyAccMag-mean()_mean" "tBodyAccMag-std()_mean" "tGravityAccMag-mean()_mean" "tGravityAccMag-std()_mean" "tBodyAccJerkMag-mean()_mean" "tBodyAccJerkMag-std()_mean" "tBodyGyroMag-mean()_mean" "tBodyGyroMag-std()_mean" "tBodyGyroJerkMag-mean()_mean" "tBodyGyroJerkMag-std()_mean" "fBodyAcc-mean()-X_mean" "fBodyAcc-mean()-Y_mean" "fBodyAcc-mean()-Z_mean" "fBodyAcc-std()-X_mean" "fBodyAcc-std()-Y_mean" "fBodyAcc-std()-Z_mean" "fBodyAccJerk-mean()-X_mean" "fBodyAccJerk-mean()-Y_mean" "fBodyAccJerk-mean()-Z_mean" "fBodyAccJerk-std()-X_mean" "fBodyAccJerk-std()-Y_mean" "fBodyAccJerk-std()-Z_mean" "fBodyGyro-mean()-X_mean" "fBodyGyro-mean()-Y_mean" "fBodyGyro-mean()-Z_mean" "fBodyGyro-std()-X_mean" "fBodyGyro-std()-Y_mean" "fBodyGyro-std()-Z_mean" "fBodyAccMag-mean()_mean" "fBodyAccMag-std()_mean" "fBodyBodyAccJerkMag-mean()_mean" "fBodyBodyAccJerkMag-std()_mean" "fBodyBodyGyroMag-mean()_mean" "fBodyBodyGyroMag-std()_mean" "fBodyBodyGyroJerkMag-mean()_mean" "fBodyBodyGyroJerkMag-std()_mean" "tBodyAcc-mean()-X_median" "tBodyAcc-mean()-Y_median" "tBodyAcc-mean()-Z_median" "tBodyAcc-std()-X_median" "tBodyAcc-std()-Y_median" "tBodyAcc-std()-Z_median" "tGravityAcc-mean()-X_median" "tGravityAcc-mean()-Y_median" "tGravityAcc-mean()-Z_median" "tGravityAcc-std()-X_median" "tGravityAcc-std()-Y_median" "tGravityAcc-std()-Z_median" "tBodyAccJerk-mean()-X_median" "tBodyAccJerk-mean()-Y_median" "tBodyAccJerk-mean()-Z_median" "tBodyAccJerk-std()-X_median" "tBodyAccJerk-std()-Y_median" "tBodyAccJerk-std()-Z_median" "tBodyGyro-mean()-X_median" "tBodyGyro-mean()-Y_median" "tBodyGyro-mean()-Z_median" "tBodyGyro-std()-X_median" "tBodyGyro-std()-Y_median" "tBodyGyro-std()-Z_median" "tBodyGyroJerk-mean()-X_median" "tBodyGyroJerk-mean()-Y_median" "tBodyGyroJerk-mean()-Z_median" "tBodyGyroJerk-std()-X_median" "tBodyGyroJerk-std()-Y_median" "tBodyGyroJerk-std()-Z_median" "tBodyAccMag-mean()_median" "tBodyAccMag-std()_median" "tGravityAccMag-mean()_median" "tGravityAccMag-std()_median" "tBodyAccJerkMag-mean()_median" "tBodyAccJerkMag-std()_median" "tBodyGyroMag-mean()_median" "tBodyGyroMag-std()_median" "tBodyGyroJerkMag-mean()_median" "tBodyGyroJerkMag-std()_median" "fBodyAcc-mean()-X_median" "fBodyAcc-mean()-Y_median" "fBodyAcc-mean()-Z_median" "fBodyAcc-std()-X_median" "fBodyAcc-std()-Y_median" "fBodyAcc-std()-Z_median" "fBodyAccJerk-mean()-X_median" "fBodyAccJerk-mean()-Y_median" "fBodyAccJerk-mean()-Z_median" "fBodyAccJerk-std()-X_median" "fBodyAccJerk-std()-Y_median" "fBodyAccJerk-std()-Z_median" "fBodyGyro-mean()-X_median" "fBodyGyro-mean()-Y_median" "fBodyGyro-mean()-Z_median" "fBodyGyro-std()-X_median" "fBodyGyro-std()-Y_median" "fBodyGyro-std()-Z_median" "fBodyAccMag-mean()_median" "fBodyAccMag-std()_median" "fBodyBodyAccJerkMag-mean()_median" "fBodyBodyAccJerkMag-std()_median" "fBodyBodyGyroMag-mean()_median" "fBodyBodyGyroMag-std()_median" "fBodyBodyGyroJerkMag-mean()_median" "fBodyBodyGyroJerkMag-std()_median"
"LAYING" 2 0.281373403958333 -0.0181587397583333 -0.107245610416667 -0.974059464791667 -0.98027739875 -0.984233296875 -0.509754238125 0.752536639375 0.646834879583333 -0.959014441458333 -0.988211865208333 -0.984230418125 0.0825972511666667 0.012254788451875 -0.00180264895625 -0.98587216875 -0.98317254125 -0.988442014375 -0.01847660675 -0.111800824583333 0.144882846104167 -0.988275232916667 -0.982291608958333 -0.960306560416667 -0.101974134208333 -0.0358590176083333 -0.0701783020833333 -0.993235849166667 -0.989567537916667 -0.98803582125 -0.977435485208333 -0.972873912916667 -0.977435485208333 -0.972873912916667 -0.987741696041667 -0.98551807625 -0.950011569583333 -0.961164053958333 -0.991767074166667 -0.989718095208333 -0.976725059791667 -0.979800877916667 -0.984380981875 -0.973246482083333 -0.981025105625 -0.984792185 -0.985813630833333 -0.982768250416667 -0.986197134583333 -0.987250255833333 -0.984987392916667 -0.989345368541667 -0.9864311425 -0.983321635416667 -0.9626718875 -0.988860685833333 -0.981910616458333 -0.963174222291667 -0.975110196458333 -0.975121387916667 -0.985374114791667 -0.984568489166667 -0.972112972708333 -0.96109837875 -0.990248702291667 -0.989492660416667 0.28013638 -0.017627091 -0.107825015 -0.988919415 -0.989997665 -0.99031047 -0.49866804 0.76824702 0.63786782 -0.9821439 -0.99550459 -0.992594315 0.077415793 0.0126347415 -0.00105438295 -0.991110675 -0.988286105 -0.9904207 -0.027854636 -0.0748041455 0.085124498 -0.99537465 -0.9891457 -0.9829511 -0.0986622885 -0.0377933605 -0.056053155 -0.995979515 -0.99368818 -0.99235632 -0.98914397 -0.98848705 -0.98914397 -0.98848705 -0.991393405 -0.99276029 -0.985160485 -0.98871388 -0.99468235 -0.995345385 -0.987024475 -0.98768581 -0.98903304 -0.989422445 -0.990269235 -0.99115876 -0.9913902 -0.98798157 -0.988970535 -0.99221609 -0.98895713 -0.99025146 -0.994178065 -0.990546775 -0.984235215 -0.99567701 -0.98859912 -0.98389416 -0.98818473 -0.990429465 -0.992422015 -0.99271438 -0.990627655 -0.98858683 -0.99524514 -0.99556847
"LAYING" 3 0.275516852741935 -0.0189556785048387 -0.101300477506452 -0.982776639193548 -0.962057544516129 -0.96369103483871 -0.241758478064516 0.837032099677419 0.48870318516129 -0.982512193064516 -0.981202749677419 -0.964807543870968 0.0769811125806452 0.0138041011306452 -0.00435625874355645 -0.98087931483871 -0.968710724677419 -0.982093162903226 -0.0208170540330645 -0.0718507159435484 0.137999561112903 -0.974545752096774 -0.977272653709677 -0.963505609032258 -0.10004449883871 -0.0389771765322581 -0.06873387 -0.980328645 -0.986762741935484 -0.983338279516129 -0.972791346129032 -0.964218176451613 -0.972791346129032 -0.964218176451613 -0.979484593387097 -0.976121297903226 -0.951564751451613 -0.954275110967742 -0.98671362516129 -0.983139255645161 -0.980665609032258 -0.961169982903226 -0.968332141612903 -0.983691129032258 -0.964094604193548 -0.96327908016129 -0.980513202258064 -0.968752113709677 -0.979122344354839 -0.983122615967742 -0.971044012741936 -0.983711904677419 -0.970167262903226 -0.978099682258065 -0.962341960806452 -0.975986433709677 -0.977032495483871 -0.967256854193548 -0.96552427516129 -0.968350217419355 -0.975949597903226 -0.975305377903226 -0.96458672483871 -0.955441855806452 -0.984278251290323 -0.982568158064516 0.275107535 -0.017882475 -0.10569389 -0.98947416 -0.979811455 -0.983999005 -0.22507097 0.85578899 0.458747265 -0.98975562 -0.994631605 -0.9862944 0.076320169 0.0111131175 -0.00391896605 -0.98635308 -0.978592245 -0.988931415 -0.0262591425 -0.0757737425 0.0857163945 -0.98446733 -0.988372025 -0.984114055 -0.0989726795 -0.040719602 -0.0558930205 -0.98846 -0.9934022 -0.990148945 -0.98484685 -0.985473545 -0.98484685 -0.985473545 -0.986997785 -0.987350215 -0.978052105 -0.975018085 -0.99273713 -0.992863735 -0.98867786 -0.978650685 -0.98544489 -0.990712595 -0.981040415 -0.98301979 -0.98618983 -0.978950505 -0.986868555 -0.988150235 -0.979345965 -0.98937596 -0.98098148 -0.98926331 -0.983561615 -0.984892495 -0.98724261 -0.985676035 -0.98454068 -0.98642652 -0.98697523 -0.986833555 -0.981299055 -0.97504574 -0.992478195 -0.992432315
"LAYING" 4 0.263559214981481 -0.0150031841055556 -0.110688150314815 -0.954193738888889 -0.941714042407407 -0.962667314814815 -0.420664662222222 0.915165104259259 0.341531310555556 -0.921199965925926 -0.969816635740741 -0.976176608888889 0.0934494217777778 0.00693313213968519 -0.00641054328740741 -0.978302781111111 -0.942209488333333 -0.978511984259259 -0.00923156347222222 -0.0930128180759259 0.169720404092593 -0.973102422222222 -0.961109291851852 -0.962073755 -0.105019877685185 -0.0381230432222222 -0.0712156288333333 -0.975103204259259 -0.986855629814815 -0.983965359814815 -0.954557603148148 -0.931292216611111 -0.954557603148148 -0.931292216611111 -0.970095771666667 -0.960786430740741 -0.930236462592593 -0.947031781666667 -0.985068502037037 -0.982698213703704 -0.958802077592593 -0.938883374444444 -0.967504278888889 -0.952464881481481 -0.946380971111111 -0.962154454259259 -0.978542457407407 -0.943969987222222 -0.975383329444444 -0.980079292592593 -0.944366881666667 -0.980261236296296 -0.967203736481482 -0.972187839074074 -0.961479262592593 -0.975094739444444 -0.956182500185185 -0.965807466666667 -0.939389701296296 -0.937187975962963 -0.96228712537037 -0.958037119259259 -0.961556660185185 -0.947100325185185 -0.983609073333333 -0.982543631666667 0.277321035 -0.016757346 -0.109159555 -0.987544585 -0.986721895 -0.981995535 -0.4344787 0.88531013 0.44478364 -0.99119487 -0.996529155 -0.99217617 0.076043534 0.0113645315 -0.0012866694 -0.992572965 -0.981815285 -0.990030665 -0.02792052 -0.0768608595 0.086978531 -0.987651825 -0.968968575 -0.992067355 -0.098612498 -0.0393247225 -0.0556584035 -0.99243627 -0.99423696 -0.99508443 -0.987249845 -0.98901671 -0.987249845 -0.98901671 -0.98939354 -0.99202231 -0.974208575 -0.97848143 -0.99480726 -0.99554136 -0.991010795 -0.983806355 -0.98546294 -0.985921985 -0.98844323 -0.980162345 -0.992381455 -0.98224626 -0.98854175 -0.99315082 -0.982650815 -0.989636465 -0.98858602 -0.983660625 -0.991852135 -0.98794333 -0.96309951 -0.99255631 -0.98968546 -0.988943255 -0.990877435 -0.99135626 -0.98559513 -0.97711301 -0.99517186 -0.99573575
"LAYING" 5 0.278334325576923 -0.0183042123269231 -0.107937603673077 -0.965934509615385 -0.969295613269231 -0.968562516346154 -0.483470597692308 0.954890346153846 0.263644691923077 -0.945695336153846 -0.985964053846154 -0.977076645 0.0848164824230769 0.00747460829615385 -0.00304067159653846 -0.983307862115385 -0.964560430961538 -0.985419368461538 -0.0218935013501923 -0.0798709596153846 0.159894366942308 -0.979498706538461 -0.977427370576923 -0.960583776923077 -0.102114125 -0.0404446925288462 -0.07083096875 -0.983422257692308 -0.983759479230769 -0.989679592307692 -0.966777882884615 -0.958612786346154 -0.966777882884615 -0.958612786346154 -0.980141253846154 -0.977477145384615 -0.946938300576923 -0.958287921923077 -0.9864194225 -0.98377138 -0.968741678461538 -0.965419520961538 -0.977007724615385 -0.964953893653846 -0.972909186730769 -0.965882191153846 -0.982689657115385 -0.965328566153846 -0.983250309423077 -0.985625270384615 -0.96624258 -0.986135599038461 -0.975797491730769 -0.978249645769231 -0.963202948461538 -0.980705769807692 -0.977257800961538 -0.963305738076923 -0.962234984038462 -0.962525369423077 -0.977356379807692 -0.976381934807692 -0.968257068846154 -0.959263063269231 -0.984618025769231 -0.983434493076923 0.27735602 -0.017245594 -0.10822398 -0.98878454 -0.983740185 -0.97979391 -0.48395778 0.960963715 0.24361051 -0.99083795 -0.99738282 -0.987224015 0.0755017495 0.0088424833 -0.00166138925 -0.98855756 -0.971798055 -0.99016818 -0.0277889015 -0.0762391325 0.0865213525 -0.987138265 -0.98028396 -0.985813405 -0.098405742 -0.0397262395 -0.055851629 -0.98831933 -0.98824129 -0.99332779 -0.988026195 -0.989262565 -0.988026195 -0.989262565 -0.98611549 -0.98632492 -0.980150605 -0.98316751 -0.99024099 -0.989026005 -0.988425535 -0.978945705 -0.9855621 -0.989133165 -0.98640226 -0.97652429 -0.98812159 -0.97415733 -0.9889326 -0.99034443 -0.97290989 -0.98999737 -0.98476266 -0.983417435 -0.985734185 -0.98812776 -0.979255165 -0.986721495 -0.98788614 -0.990487705 -0.985463135 -0.98575551 -0.98548273 -0.983778325 -0.989560305 -0.988327685
"LAYING" 6 0.248656520140351 -0.0102529170561404 -0.133119570368421 -0.934049422052632 -0.924644826385965 -0.925216100350877 -0.47670987877193 0.956593814210526 0.175867709021053 -0.887746310350877 -0.959161956491228 -0.928130738421053 0.0963481955263158 -0.00114529240245614 0.00328817288070175 -0.966341054736842 -0.933674494385965 -0.959646055263158 -0.0079605026754386 -0.107218315054386 0.179102058245614 -0.955378225087719 -0.943634949473684 -0.939141878596491 -0.111267284631579 -0.0424104289992982 -0.0717774743859649 -0.939611608245614 -0.958628819649123 -0.959579071578947 -0.918878850824561 -0.897326245964912 -0.918878850824561 -0.897326245964912 -0.954750504912281 -0.950341934385965 -0.908980174736842 -0.920914497017544 -0.955645738245614 -0.953157001578947 -0.939114254210526 -0.923706791403509 -0.938044912280702 -0.932462941461404 -0.929711219929825 -0.924004748421053 -0.967072436842105 -0.936043420175439 -0.954425844736842 -0.968619159473684 -0.935717452807018 -0.963567540877193 -0.935439769649123 -0.941771544385965 -0.932636612807018 -0.962164978596491 -0.945365097894737 -0.947136774385965 -0.91235165222807 -0.905373979824561 -0.948655471052632 -0.951552664035088 -0.930153639473684 -0.928694890175439 -0.953695957368421 -0.955504654561404 0.27672656 -0.016614385 -0.11880371 -0.97989526 -0.97284062 -0.96059013 -0.48479869 0.97951175 0.12869315 -0.98585687 -0.9963841 -0.96909806 0.076807504 0.011388234 -0.0018051949 -0.98004752 -0.96378931 -0.97451844 -0.02872217 -0.077717331 0.087281927 -0.97655909 -0.96342846 -0.97301934 -0.099491462 -0.040369943 -0.058239808 -0.96122585 -0.97276105 -0.98021476 -0.96534183 -0.96867799 -0.96534183 -0.96867799 -0.97393638 -0.97297653 -0.96533417 -0.96146292 -0.9733746 -0.97228342 -0.97780961 -0.96722236 -0.96864953 -0.98066658 -0.97679321 -0.9619043 -0.98032953 -0.96413211 -0.97103178 -0.98055474 -0.96518335 -0.97653697 -0.96290988 -0.96438998 -0.9715919 -0.97971519 -0.96431074 -0.97624642 -0.96796418 -0.96927317 -0.9708192 -0.97267913 -0.96226117 -0.96776145 -0.97135271 -0.97429924
"LAYING" 7 0.250176694038462 -0.0204411516884615 -0.101361036576923 -0.93651361 -0.926262668653846 -0.952978365961539 -0.502814250576923 0.393444278076923 0.907537823461538 -0.914221270096154 -0.955543549230769 -0.961908984423077 0.0968904018076923 0.0250624183634615 -0.0131653918205769 -0.980977756153846 -0.973093160192308 -0.972983064230769 -0.00282641913096154 -0.133605695057692 0.155920029769231 -0.9601268225 -0.945071935384615 -0.955294890576923 -0.105944243484615 -0.0358897425826923 -0.0671901794615385 -0.9738372325 -0.976483727307692 -0.988871878269231 -0.936392023846154 -0.907039513153846 -0.936392023846154 -0.907039513153846 -0.980127239615385 -0.967310932307692 -0.915793634807692 -0.918662459038462 -0.983008829038462 -0.971205137884615 -0.953424245576923 -0.942193953846154 -0.958611644615385 -0.931120580576923 -0.922917902307692 -0.953380646346154 -0.980393046923077 -0.972531648846154 -0.969524977692308 -0.983560175384615 -0.975886145 -0.975072995192308 -0.953684547692308 -0.957570207692308 -0.956905310961538 -0.962348254423077 -0.939727873653846 -0.9588764125 -0.927976880634615 -0.910542462919231 -0.968066259230769 -0.965359228076923 -0.941130719230769 -0.918892518653846 -0.974117912115385 -0.969403035384615 0.27366918 -0.0186151225 -0.10780171 -0.96092087 -0.9634488 -0.979150485 -0.48139211 0.295940595 0.96763805 -0.970132375 -0.98714075 -0.99111475 0.0767996055 0.0130229005 -0.0022956274 -0.990807405 -0.988083765 -0.985450925 -0.026673657 -0.078686722 0.086836194 -0.978054815 -0.95419801 -0.984795725 -0.0992330075 -0.039029094 -0.0552727715 -0.98655623 -0.988355175 -0.995438155 -0.964098225 -0.969526115 -0.964098225 -0.969526115 -0.988240945 -0.98847337 -0.9637312 -0.9598779 -0.99014337 -0.98956613 -0.980188385 -0.977685465 -0.982043845 -0.954325275 -0.960592075 -0.97826635 -0.99070807 -0.98796528 -0.98311373 -0.99169676 -0.98948819 -0.98670357 -0.974996615 -0.972099755 -0.987793095 -0.978537105 -0.947042655 -0.985212695 -0.980857095 -0.966352385 -0.9876553 -0.98858568 -0.9712215 -0.959722015 -0.98936059 -0.989653385
"LAYING" 8 0.261254282907407 -0.0212281733881481 -0.102245365611111 -0.94304121537037 -0.93489116 -0.932491454407407 -0.405930036111111 0.589922434814815 0.719831539259259 -0.918873192333333 -0.957990036481482 -0.94183626337037 0.0878326902592593 0.0233299159137037 -0.0169218791344444 -0.973253042222222 -0.976520952037037 -0.96608757462963 0.00535361206851852 -0.0891374138592593 0.13818830737037 -0.965204017592593 -0.952039385740741 -0.96758975462963 -0.106445008314815 -0.0389735198722222 -0.0694123150925926 -0.969924077407407 -0.974186451851852 -0.987601203703704 -0.935308633888889 -0.91325033 -0.935308633888889 -0.91325033 -0.97314748962963 -0.962954517222222 -0.924253348518518 -0.932470764444444 -0.978438191296296 -0.969029111666667 -0.953538563888889 -0.951816663703704 -0.944269514074074 -0.940125298333333 -0.931236756962963 -0.931146497518519 -0.973110596111111 -0.975877437407407 -0.962111136666667 -0.975959911481481 -0.979170881666667 -0.968699222962963 -0.957903886111111 -0.957411160185185 -0.967461239074074 -0.967846360740741 -0.950316470925926 -0.970671966481481 -0.932279645518518 -0.917257979425926 -0.961792852407407 -0.963791094259259 -0.944528950555556 -0.93678697 -0.968403945925926 -0.971793279814815 0.276487445 -0.017456551 -0.10737683 -0.95617382 -0.96272561 -0.985262235 -0.40681801 0.386562145 0.905948305 -0.97002059 -0.985498855 -0.989868645 0.0749909695 0.011285218 -0.0015956061 -0.9906913 -0.98953768 -0.99190925 -0.027646551 -0.077539109 0.0864872925 -0.980040705 -0.958632335 -0.99366172 -0.0998459585 -0.0404865135 -0.0552546255 -0.994870415 -0.99124847 -0.995071095 -0.958139955 -0.96089126 -0.958139955 -0.96089126 -0.99190968 -0.99350162 -0.964352285 -0.96548825 -0.99373626 -0.99337776 -0.978684495 -0.97985506 -0.987264025 -0.952649205 -0.960120535 -0.98427817 -0.990620955 -0.98921294 -0.98977918 -0.99126093 -0.990324125 -0.991953305 -0.98456786 -0.974689945 -0.99311363 -0.97941667 -0.953613905 -0.99444952 -0.979932175 -0.959642175 -0.99242339 -0.99344901 -0.977713435 -0.964420475 -0.99279299 -0.99430281
"LAYING" 9 0.2591955368 -0.020526821662 -0.10754972144 -0.94233309 -0.9162927764 -0.9407072854 -0.5802528348 -0.1191541962 0.9578730416 -0.9218210626 -0.9699944882 -0.9712046902 0.08807344764 0.011561732718 -0.0070536778584 -0.9647404702 -0.9639966798 -0.958562455 -0.013632036148 -0.15890291983 0.101275010682 -0.9422465098 -0.9266185314 -0.9615953704 -0.10384667982 -0.027552256948 -0.0569490475 -0.945329035 -0.9621702422 -0.9770761602 -0.9308684376 -0.91512680016 -0.9308684376 -0.91512680016 -0.9633745492 -0.9550268052 -0.9071250998 -0.8985578738 -0.964524819 -0.9528015598 -0.946865494 -0.9343665984 -0.9459190006 -0.9409810272 -0.9128367508 -0.9419711636 -0.964304065 -0.9640828062 -0.955909215 -0.9686013042 -0.966634136 -0.9597147176 -0.930297921 -0.9345796594 -0.9598150092 -0.9463891504 -0.9231319366 -0.965686312 -0.9266042952 -0.921929738394 -0.9543205856 -0.9550947122 -0.9186053356 -0.9034005814 -0.9558062546 -0.9522904702 0.280475515 -0.018525013 -0.108191925 -0.956713765 -0.93835683 -0.9551993 -0.47706851 -0.36902192 0.956102625 -0.97371272 -0.9822845 -0.990705015 0.077546904 0.0105434985 -0.0016865545 -0.973976165 -0.97210657 -0.97458516 -0.026484327 -0.0787591025 0.0845172515 -0.954409385 -0.939980065 -0.97077626 -0.099929796 -0.035684043 -0.0547243925 -0.9580986 -0.97861623 -0.98371297 -0.94733553 -0.94188891 -0.94733553 -0.94188891 -0.97327231 -0.971930125 -0.93812332 -0.91959755 -0.97816981 -0.97012931 -0.96247365 -0.9505679 -0.9587534 -0.959253925 -0.930929125 -0.952398265 -0.973847815 -0.972627185 -0.971092025 -0.97648539 -0.97393002 -0.976361575 -0.943150915 -0.945509735 -0.968825475 -0.96031242 -0.934505995 -0.97316979 -0.952298885 -0.95110573 -0.971431925 -0.971010315 -0.92886235 -0.928830285 -0.97382107 -0.97033223
"LAYING" 10 0.280230574137931 -0.024294484137931 -0.117168642362069 -0.968283685 -0.946454302068966 -0.95947148637931 -0.453069737586207 -0.139297681034483 -0.031121624137931 -0.954531941896552 -0.966701156034483 -0.963045642431035 0.073815064487931 0.015698997097069 0.00716689586275862 -0.978007466724138 -0.966930793448276 -0.976256662586207 -0.019555937162069 -0.0770325657265517 0.104720478344828 -0.961713199827586 -0.953660207586207 -0.971940597413793 -0.100308254413793 -0.0388797920413793 -0.0590744912758621 -0.965900578103448 -0.966621040344828 -0.983949302758621 -0.956781819655172 -0.940301654482759 -0.956781819655172 -0.940301654482759 -0.976234435172414 -0.967556980689655 -0.937590998793103 -0.927471165517241 -0.970830848965517 -0.959632931551724 -0.96918420862069 -0.954341849137931 -0.964300845172414 -0.96796803862069 -0.946229148258621 -0.959813667810345 -0.979014668793104 -0.968039173793103 -0.972592212931034 -0.978904364137931 -0.968120692241379 -0.978582339137931 -0.953793912068965 -0.954670034482759 -0.969755777241379 -0.96454456637931 -0.953453496551724 -0.975298797068965 -0.950848109137931 -0.944304974655172 -0.968561121551724 -0.965377553448276 -0.937692642586207 -0.933701315344828 -0.960976821551724 -0.960772875517241 0.276443125 -0.01720276 -0.10902722 -0.98510351 -0.97798993 -0.984432295 -0.426469535 0.23721631 0.294775375 -0.99021609 -0.995752695 -0.99042745 0.0753245435 0.0114152415 -0.000371236935 -0.98325951 -0.984068195 -0.9881605 -0.027888086 -0.0731317335 0.08734851 -0.98531439 -0.968312785 -0.98592337 -0.098261696 -0.04018035 -0.05443763 -0.984217705 -0.9704039 -0.991036375 -0.98179534 -0.98372826 -0.98179534 -0.98372826 -0.986080325 -0.986579635 -0.9720985 -0.969164265 -0.97632256 -0.972933155 -0.983797545 -0.97816264 -0.985218685 -0.985987965 -0.980336335 -0.98596393 -0.984594665 -0.98378859 -0.985477015 -0.98290975 -0.98447843 -0.98863178 -0.98068545 -0.971271935 -0.98579254 -0.98713995 -0.967536555 -0.98711377 -0.98297523 -0.98577375 -0.98516507 -0.98727876 -0.96911506 -0.975561815 -0.974659085 -0.97477184
"LAYING" 11 0.280592970877193 -0.0176598052315789 -0.108786578070175 -0.98477733 -0.972196873859649 -0.971311176842105 -0.134832031403509 0.943017941403509 0.112620189964912 -0.97956560245614 -0.990765579649123 -0.984192606315789 0.0766645337017544 0.0122193853629825 0.00277690502070175 -0.985259108596491 -0.972777455263158 -0.982111784210526 -0.0191743840136842 -0.041559989822807 0.152019015929825 -0.980836884561403 -0.982442644035088 -0.959897432807018 -0.102297501877193 -0.0412391429298246 -0.0666957489649123 -0.981724838421053 -0.990845724736842 -0.986549063333333 -0.980621180175439 -0.972891829473684 -0.980621180175439 -0.972891829473684 -0.983330628421053 -0.976504858596491 -0.952523752105263 -0.954713182807018 -0.990641248245614 -0.984476476666667 -0.983801365614035 -0.971403935438596 -0.973576812807018 -0.985322211929825 -0.973589287368421 -0.971668077017544 -0.984884874385965 -0.973882496666667 -0.979564844210526 -0.987122678245614 -0.973486716315789 -0.983302949122807 -0.97618747122807 -0.982640271929825 -0.961434420701754 -0.982424585438596 -0.982660631754386 -0.963183902982456 -0.973994004561404 -0.976037695614035 -0.976940774561403 -0.975126531403509 -0.967093356491228 -0.954849053508772 -0.985978837192982 -0.983569468245614 0.2775705 -0.017091002 -0.10888497 -0.99516511 -0.99217394 -0.98942017 -0.12991714 0.94277314 0.16496946 -0.99639268 -0.99810935 -0.99426471 0.07587202 0.011397817 0.00052457509 -0.99389829 -0.98808165 -0.99073093 -0.027835595 -0.074014124 0.086290844 -0.99389838 -0.99765929 -0.98998216 -0.099266493 -0.041005508 -0.055085162 -0.99693263 -0.99847815 -0.99464916 -0.99347005 -0.99393043 -0.99347005 -0.99393043 -0.99334805 -0.99348982 -0.9877816 -0.99001794 -0.99800965 -0.99851264 -0.99417147 -0.98947406 -0.98844475 -0.99558813 -0.99296251 -0.9904073 -0.99409822 -0.98875347 -0.98913546 -0.9949188 -0.98886872 -0.99084369 -0.99271848 -0.99752401 -0.9894391 -0.99362515 -0.99758906 -0.99211778 -0.99306038 -0.99457166 -0.99264647 -0.99329415 -0.99050618 -0.98861278 -0.99837358 -0.9983403
